"scanTime","scanID","scanVersion","scanConsole","scanIntelligenceTime","image","registry","repository","tag","digest","twistlockImageID","osDistro","osDistroRelease","osDistroVersion","architecture","size","hostname","issueType","severity","severityCHML","cvss","riskFactors","cve","link","hasFix","status","packageType","packageName","packageVersion","packageLicense","packageBinaryPkgs","packagePath","description","title","cause","complianceID"
"2022-07-26T15:29:54.384Z","62e00872a4be922d1fcd77b6","21.08.514","sc-public-4.cp-cts-twistlock.svc.cluster.local:8183","2022-07-25T16:00:52.609Z","registry.connect.redhat.com/ibm/couchdb3@sha256:6af02557f1f9e12ca4037be71804eb5dc4c53134b937278cb779e58b350afb53","registry.connect.redhat.com","ibm/couchdb3","","sha256:6af02557f1f9e12ca4037be71804eb5dc4c53134b937278cb779e58b350afb53","sha256:afebafc1cc743cfcb5fe1c355c75ec478c2772b232f03da50def49dc0962b6c5","redhat","RHEL8","8.5","amd64","566173895","91fafc2abe5d","vulnerability","moderate","M","6.5","Attack complexity: low,Attack vector: network,Has fix,Medium severity,Recent vulnerability","CVE-2022-25313","https://access.redhat.com/errata/RHSA-2022:5314","Y","fixed in 2.2.5-8.el8_6.2","os","expat","2.2.5-4.el8","MIT","","","In Expat (aka libexpat) before 2.4.5, an attacker can trigger stack exhaustion in build_model via a large nesting depth in the DTD element.","","",""
"2022-07-26T15:29:54.384Z","62e00872a4be922d1fcd77b6","21.08.514","sc-public-4.cp-cts-twistlock.svc.cluster.local:8183","2022-07-25T16:00:52.609Z","registry.connect.redhat.com/ibm/couchdb3@sha256:6af02557f1f9e12ca4037be71804eb5dc4c53134b937278cb779e58b350afb53","registry.connect.redhat.com","ibm/couchdb3","","sha256:6af02557f1f9e12ca4037be71804eb5dc4c53134b937278cb779e58b350afb53","sha256:afebafc1cc743cfcb5fe1c355c75ec478c2772b232f03da50def49dc0962b6c5","redhat","RHEL8","8.5","amd64","566173895","91fafc2abe5d","vulnerability","low","L","6.5","Attack complexity: low,Attack vector: network,Has fix,Recent vulnerability","CVE-2021-3737","https://access.redhat.com/errata/RHSA-2022:1986","Y","fixed in 3.6.8-45.el8","os","platform-python","3.6.8-41.el8","Python","","","A flaw was found in python. An improperly handled HTTP response in the HTTP client code of python may allow a remote attacker, who controls the HTTP server, to make the client script enter an infinite loop, consuming CPU time. The highest threat from this vulnerability is to system availability.","","",""
"2022-07-26T15:29:54.384Z","62e00872a4be922d1fcd77b6","21.08.514","sc-public-4.cp-cts-twistlock.svc.cluster.local:8183","2022-07-25T16:00:52.609Z","registry.connect.redhat.com/ibm/couchdb3@sha256:6af02557f1f9e12ca4037be71804eb5dc4c53134b937278cb779e58b350afb53","registry.connect.redhat.com","ibm/couchdb3","","sha256:6af02557f1f9e12ca4037be71804eb5dc4c53134b937278cb779e58b350afb53","sha256:afebafc1cc743cfcb5fe1c355c75ec478c2772b232f03da50def49dc0962b6c5","redhat","RHEL8","8.5","amd64","566173895","91fafc2abe5d","vulnerability","moderate","M","5.3","Attack complexity: low,Attack vector: network,Has fix,Medium severity,Recent vulnerability","CVE-2021-4189","https://access.redhat.com/errata/RHSA-2022:1986","Y","fixed in 3.6.8-45.el8","os","platform-python","3.6.8-41.el8","Python","","","Red Hat\'s versions of the associated software have been determined to NOT be affected by CVE-2021-4189.","","",""
"2022-07-26T15:29:54.384Z","62e00872a4be922d1fcd77b6","21.08.514","sc-public-4.cp-cts-twistlock.svc.cluster.local:8183","2022-07-25T16:00:52.609Z","registry.connect.redhat.com/ibm/couchdb3@sha256:6af02557f1f9e12ca4037be71804eb5dc4c53134b937278cb779e58b350afb53","registry.connect.redhat.com","ibm/couchdb3","","sha256:6af02557f1f9e12ca4037be71804eb5dc4c53134b937278cb779e58b350afb53","sha256:afebafc1cc743cfcb5fe1c355c75ec478c2772b232f03da50def49dc0962b6c5","redhat","RHEL8","8.5","amd64","566173895","91fafc2abe5d","vulnerability","moderate","M","5.3","Attack complexity: low,Attack vector: network,DoS,Has fix,Medium severity,Recent vulnerability","CVE-2022-21365","https://access.redhat.com/errata/RHSA-2022:0307","Y","fixed in 1.8.0.322.b06-2.el8_5","os","java-1.8.0-openjdk-headless","1.8.0.312.b07-2.el8_5","ASL 1.1 and ASL 2.0 and BSD and BSD with advertising and GPL+ and GPLv2 and GPLv2 with exceptions and IJG and LGPLv2+ and MIT and MPLv2.0 and Public Domain and W3C and zlib","","","Vulnerability in the Oracle Java SE, Oracle GraalVM Enterprise Edition product of Oracle Java SE (component: ImageIO). Supported versions that are affected are Oracle Java SE: 7u321, 8u311, 11.0.13, 17.01; Oracle GraalVM Enterprise Edition: 20.3.4 and 21.3.0. Easily exploitable vulnerability allows unauthenticated attacker with network access via multiple protocols to compromise Oracle Java SE, Oracle GraalVM Enterprise Edition. Successful attacks of this vulnerability can result in unauthorized ability to cause a partial denial of service (partial DOS) of Oracle Java SE, Oracle GraalVM Enterprise Edition. Note: This vulnerability applies to Java deployments, typically in clients running sandboxed Java Web Start applications or sandboxed Java applets, that load and run untrusted code (e.g., code that comes from the internet) and rely on the Java sandbox for security. This vulnerability can also be exploited by using APIs in the specified Component, e.g., through a web service which supplies data to the APIs. CVSS 3.1 Base Score 5.3 (Availability impacts). CVSS Vector: (CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:L).","","",""
"2022-07-26T15:29:54.384Z","62e00872a4be922d1fcd77b6","21.08.514","sc-public-4.cp-cts-twistlock.svc.cluster.local:8183","2022-07-25T16:00:52.609Z","registry.connect.redhat.com/ibm/couchdb3@sha256:6af02557f1f9e12ca4037be71804eb5dc4c53134b937278cb779e58b350afb53","registry.connect.redhat.com","ibm/couchdb3","","sha256:6af02557f1f9e12ca4037be71804eb5dc4c53134b937278cb779e58b350afb53","sha256:afebafc1cc743cfcb5fe1c355c75ec478c2772b232f03da50def49dc0962b6c5","redhat","RHEL8","8.5","amd64","566173895","91fafc2abe5d","vulnerability","moderate","M","5.3","Attack complexity: low,Attack vector: network,DoS,Has fix,Medium severity,Recent vulnerability","CVE-2022-21360","https://access.redhat.com/errata/RHSA-2022:0307","Y","fixed in 1.8.0.322.b06-2.el8_5","os","java-1.8.0-openjdk-headless","1.8.0.312.b07-2.el8_5","ASL 1.1 and ASL 2.0 and BSD and BSD with advertising and GPL+ and GPLv2 and GPLv2 with exceptions and IJG and LGPLv2+ and MIT and MPLv2.0 and Public Domain and W3C and zlib","","","Vulnerability in the Oracle Java SE, Oracle GraalVM Enterprise Edition product of Oracle Java SE (component: ImageIO). Supported versions that are affected are Oracle Java SE: 7u321, 8u311, 11.0.13, 17.01; Oracle GraalVM Enterprise Edition: 20.3.4 and 21.3.0. Easily exploitable vulnerability allows unauthenticated attacker with network access via multiple protocols to compromise Oracle Java SE, Oracle GraalVM Enterprise Edition. Successful attacks of this vulnerability can result in unauthorized ability to cause a partial denial of service (partial DOS) of Oracle Java SE, Oracle GraalVM Enterprise Edition. Note: This vulnerability applies to Java deployments, typically in clients running sandboxed Java Web Start applications or sandboxed Java applets, that load and run untrusted code (e.g., code that comes from the internet) and rely on the Java sandbox for security. This vulnerability can also be exploited by using APIs in the specified Component, e.g., through a web service which supplies data to the APIs. CVSS 3.1 Base Score 5.3 (Availability impacts). CVSS Vector: (CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:L).","","",""
"2022-07-26T15:29:54.384Z","62e00872a4be922d1fcd77b6","21.08.514","sc-public-4.cp-cts-twistlock.svc.cluster.local:8183","2022-07-25T16:00:52.609Z","registry.connect.redhat.com/ibm/couchdb3@sha256:6af02557f1f9e12ca4037be71804eb5dc4c53134b937278cb779e58b350afb53","registry.connect.redhat.com","ibm/couchdb3","","sha256:6af02557f1f9e12ca4037be71804eb5dc4c53134b937278cb779e58b350afb53","sha256:afebafc1cc743cfcb5fe1c355c75ec478c2772b232f03da50def49dc0962b6c5","redhat","RHEL8","8.5","amd64","566173895","91fafc2abe5d","vulnerability","moderate","M","5.3","Attack complexity: low,Attack vector: network,DoS,Has fix,Medium severity,Recent vulnerability","CVE-2022-21341","https://access.redhat.com/errata/RHSA-2022:0307","Y","fixed in 1.8.0.322.b06-2.el8_5","os","java-1.8.0-openjdk-headless","1.8.0.312.b07-2.el8_5","ASL 1.1 and ASL 2.0 and BSD and BSD with advertising and GPL+ and GPLv2 and GPLv2 with exceptions and IJG and LGPLv2+ and MIT and MPLv2.0 and Public Domain and W3C and zlib","","","Vulnerability in the Oracle Java SE, Oracle GraalVM Enterprise Edition product of Oracle Java SE (component: Serialization). Supported versions that are affected are Oracle Java SE: 7u321, 8u311, 11.0.13, 17.01; Oracle GraalVM Enterprise Edition: 20.3.4 and 21.3.0. Easily exploitable vulnerability allows unauthenticated attacker with network access via multiple protocols to compromise Oracle Java SE, Oracle GraalVM Enterprise Edition. Successful attacks of this vulnerability can result in unauthorized ability to cause a partial denial of service (partial DOS) of Oracle Java SE, Oracle GraalVM Enterprise Edition. Note: This vulnerability applies to Java deployments, typically in clients running sandboxed Java Web Start applications or sandboxed Java applets, that load and run untrusted code (e.g., code that comes from the internet) and rely on the Java sandbox for security. This vulnerability can also be exploited by using APIs in the specified Component, e.g., through a web service which supplies data to the APIs. CVSS 3.1 Base Score 5.3 (Availability impacts). CVSS Vector: (CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:L).","","",""
"2022-07-26T15:29:54.384Z","62e00872a4be922d1fcd77b6","21.08.514","sc-public-4.cp-cts-twistlock.svc.cluster.local:8183","2022-07-25T16:00:52.609Z","registry.connect.redhat.com/ibm/couchdb3@sha256:6af02557f1f9e12ca4037be71804eb5dc4c53134b937278cb779e58b350afb53","registry.connect.redhat.com","ibm/couchdb3","","sha256:6af02557f1f9e12ca4037be71804eb5dc4c53134b937278cb779e58b350afb53","sha256:afebafc1cc743cfcb5fe1c355c75ec478c2772b232f03da50def49dc0962b6c5","redhat","RHEL8","8.5","amd64","566173895","91fafc2abe5d","vulnerability","moderate","M","5.3","Attack complexity: low,Attack vector: network,DoS,Has fix,Medium severity,Recent vulnerability","CVE-2022-21340","https://access.redhat.com/errata/RHSA-2022:0307","Y","fixed in 1.8.0.322.b06-2.el8_5","os","java-1.8.0-openjdk-headless","1.8.0.312.b07-2.el8_5","ASL 1.1 and ASL 2.0 and BSD and BSD with advertising and GPL+ and GPLv2 and GPLv2 with exceptions and IJG and LGPLv2+ and MIT and MPLv2.0 and Public Domain and W3C and zlib","","","Vulnerability in the Oracle Java SE, Oracle GraalVM Enterprise Edition product of Oracle Java SE (component: Libraries). Supported versions that are affected are Oracle Java SE: 7u321, 8u311, 11.0.13, 17.01; Oracle GraalVM Enterprise Edition: 20.3.4 and 21.3.0. Easily exploitable vulnerability allows unauthenticated attacker with network access via multiple protocols to compromise Oracle Java SE, Oracle GraalVM Enterprise Edition. Successful attacks of this vulnerability can result in unauthorized ability to cause a partial denial of service (partial DOS) of Oracle Java SE, Oracle GraalVM Enterprise Edition. Note: This vulnerability applies to Java deployments, typically in clients running sandboxed Java Web Start applications or sandboxed Java applets, that load and run untrusted code (e.g., code that comes from the internet) and rely on the Java sandbox for security. This vulnerability can also be exploited by using APIs in the specified Component, e.g., through a web service which supplies data to the APIs. CVSS 3.1 Base Score 5.3 (Availability impacts). CVSS Vector: (CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:L).","","",""
"2022-07-26T15:29:54.384Z","62e00872a4be922d1fcd77b6","21.08.514","sc-public-4.cp-cts-twistlock.svc.cluster.local:8183","2022-07-25T16:00:52.609Z","registry.connect.redhat.com/ibm/couchdb3@sha256:6af02557f1f9e12ca4037be71804eb5dc4c53134b937278cb779e58b350afb53","registry.connect.redhat.com","ibm/couchdb3","","sha256:6af02557f1f9e12ca4037be71804eb5dc4c53134b937278cb779e58b350afb53","sha256:afebafc1cc743cfcb5fe1c355c75ec478c2772b232f03da50def49dc0962b6c5","redhat","RHEL8","8.5","amd64","566173895","91fafc2abe5d","vulnerability","moderate","M","5.3","Attack complexity: low,Attack vector: network,Has fix,Medium severity,Recent vulnerability","CVE-2022-21305","https://access.redhat.com/errata/RHSA-2022:0307","Y","fixed in 1.8.0.322.b06-2.el8_5","os","java-1.8.0-openjdk-headless","1.8.0.312.b07-2.el8_5","ASL 1.1 and ASL 2.0 and BSD and BSD with advertising and GPL+ and GPLv2 and GPLv2 with exceptions and IJG and LGPLv2+ and MIT and MPLv2.0 and Public Domain and W3C and zlib","","","Vulnerability in the Oracle Java SE, Oracle GraalVM Enterprise Edition product of Oracle Java SE (component: Hotspot). Supported versions that are affected are Oracle Java SE: 7u321, 8u311, 11.0.13, 17.01; Oracle GraalVM Enterprise Edition: 20.3.4 and 21.3.0. Easily exploitable vulnerability allows unauthenticated attacker with network access via multiple protocols to compromise Oracle Java SE, Oracle GraalVM Enterprise Edition. Successful attacks of this vulnerability can result in unauthorized update, insert or delete access to some of Oracle Java SE, Oracle GraalVM Enterprise Edition accessible data. Note: This vulnerability applies to Java deployments, typically in clients running sandboxed Java Web Start applications or sandboxed Java applets, that load and run untrusted code (e.g., code that comes from the internet) and rely on the Java sandbox for security. This vulnerability can also be exploited by using APIs in the specified Component, e.g., through a web service which supplies data to the APIs. CVSS 3.1 Base Score 5.3 (Integrity impacts). CVSS Vector: (CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:L/A:N).","","",""
"2022-07-26T15:29:54.384Z","62e00872a4be922d1fcd77b6","21.08.514","sc-public-4.cp-cts-twistlock.svc.cluster.local:8183","2022-07-25T16:00:52.609Z","registry.connect.redhat.com/ibm/couchdb3@sha256:6af02557f1f9e12ca4037be71804eb5dc4c53134b937278cb779e58b350afb53","registry.connect.redhat.com","ibm/couchdb3","","sha256:6af02557f1f9e12ca4037be71804eb5dc4c53134b937278cb779e58b350afb53","sha256:afebafc1cc743cfcb5fe1c355c75ec478c2772b232f03da50def49dc0962b6c5","redhat","RHEL8","8.5","amd64","566173895","91fafc2abe5d","vulnerability","moderate","M","5.3","Attack complexity: low,Attack vector: network,DoS,Has fix,Medium severity,Recent vulnerability","CVE-2022-21299","https://access.redhat.com/errata/RHSA-2022:0307","Y","fixed in 1.8.0.322.b06-2.el8_5","os","java-1.8.0-openjdk-headless","1.8.0.312.b07-2.el8_5","ASL 1.1 and ASL 2.0 and BSD and BSD with advertising and GPL+ and GPLv2 and GPLv2 with exceptions and IJG and LGPLv2+ and MIT and MPLv2.0 and Public Domain and W3C and zlib","","","Vulnerability in the Oracle Java SE, Oracle GraalVM Enterprise Edition product of Oracle Java SE (component: JAXP). Supported versions that are affected are Oracle Java SE: 7u321, 8u311, 11.0.13, 17.01; Oracle GraalVM Enterprise Edition: 20.3.4 and 21.3.0. Easily exploitable vulnerability allows unauthenticated attacker with network access via multiple protocols to compromise Oracle Java SE, Oracle GraalVM Enterprise Edition. Successful attacks of this vulnerability can result in unauthorized ability to cause a partial denial of service (partial DOS) of Oracle Java SE, Oracle GraalVM Enterprise Edition. Note: This vulnerability applies to Java deployments, typically in clients running sandboxed Java Web Start applications or sandboxed Java applets, that load and run untrusted code (e.g., code that comes from the internet) and rely on the Java sandbox for security. This vulnerability can also be exploited by using APIs in the specified Component, e.g., through a web service which supplies data to the APIs. CVSS 3.1 Base Score 5.3 (Availability impacts). CVSS Vector: (CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:L).","","",""
"2022-07-26T15:29:54.384Z","62e00872a4be922d1fcd77b6","21.08.514","sc-public-4.cp-cts-twistlock.svc.cluster.local:8183","2022-07-25T16:00:52.609Z","registry.connect.redhat.com/ibm/couchdb3@sha256:6af02557f1f9e12ca4037be71804eb5dc4c53134b937278cb779e58b350afb53","registry.connect.redhat.com","ibm/couchdb3","","sha256:6af02557f1f9e12ca4037be71804eb5dc4c53134b937278cb779e58b350afb53","sha256:afebafc1cc743cfcb5fe1c355c75ec478c2772b232f03da50def49dc0962b6c5","redhat","RHEL8","8.5","amd64","566173895","91fafc2abe5d","vulnerability","moderate","M","5.3","Attack complexity: low,Attack vector: network,Has fix,Medium severity,Recent vulnerability","CVE-2022-21296","https://access.redhat.com/errata/RHSA-2022:0307","Y","fixed in 1.8.0.322.b06-2.el8_5","os","java-1.8.0-openjdk-headless","1.8.0.312.b07-2.el8_5","ASL 1.1 and ASL 2.0 and BSD and BSD with advertising and GPL+ and GPLv2 and GPLv2 with exceptions and IJG and LGPLv2+ and MIT and MPLv2.0 and Public Domain and W3C and zlib","","","Vulnerability in the Oracle Java SE, Oracle GraalVM Enterprise Edition product of Oracle Java SE (component: JAXP). Supported versions that are affected are Oracle Java SE: 7u321, 8u311, 11.0.13, 17.01; Oracle GraalVM Enterprise Edition: 20.3.4 and 21.3.0. Easily exploitable vulnerability allows unauthenticated attacker with network access via multiple protocols to compromise Oracle Java SE, Oracle GraalVM Enterprise Edition. Successful attacks of this vulnerability can result in unauthorized read access to a subset of Oracle Java SE, Oracle GraalVM Enterprise Edition accessible data. Note: This vulnerability applies to Java deployments, typically in clients running sandboxed Java Web Start applications or sandboxed Java applets, that load and run untrusted code (e.g., code that comes from the internet) and rely on the Java sandbox for security. This vulnerability can also be exploited by using APIs in the specified Component, e.g., through a web service which supplies data to the APIs. CVSS 3.1 Base Score 5.3 (Confidentiality impacts). CVSS Vector: (CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N).","","",""
"2022-07-26T15:29:54.384Z","62e00872a4be922d1fcd77b6","21.08.514","sc-public-4.cp-cts-twistlock.svc.cluster.local:8183","2022-07-25T16:00:52.609Z","registry.connect.redhat.com/ibm/couchdb3@sha256:6af02557f1f9e12ca4037be71804eb5dc4c53134b937278cb779e58b350afb53","registry.connect.redhat.com","ibm/couchdb3","","sha256:6af02557f1f9e12ca4037be71804eb5dc4c53134b937278cb779e58b350afb53","sha256:afebafc1cc743cfcb5fe1c355c75ec478c2772b232f03da50def49dc0962b6c5","redhat","RHEL8","8.5","amd64","566173895","91fafc2abe5d","vulnerability","moderate","M","5.3","Attack complexity: low,Attack vector: network,DoS,Has fix,Medium severity,Recent vulnerability","CVE-2022-21294","https://access.redhat.com/errata/RHSA-2022:0307","Y","fixed in 1.8.0.322.b06-2.el8_5","os","java-1.8.0-openjdk-headless","1.8.0.312.b07-2.el8_5","ASL 1.1 and ASL 2.0 and BSD and BSD with advertising and GPL+ and GPLv2 and GPLv2 with exceptions and IJG and LGPLv2+ and MIT and MPLv2.0 and Public Domain and W3C and zlib","","","Vulnerability in the Oracle Java SE, Oracle GraalVM Enterprise Edition product of Oracle Java SE (component: Libraries). Supported versions that are affected are Oracle Java SE: 7u321, 8u311, 11.0.13, 17.01; Oracle GraalVM Enterprise Edition: 20.3.4 and 21.3.0. Easily exploitable vulnerability allows unauthenticated attacker with network access via multiple protocols to compromise Oracle Java SE, Oracle GraalVM Enterprise Edition. Successful attacks of this vulnerability can result in unauthorized ability to cause a partial denial of service (partial DOS) of Oracle Java SE, Oracle GraalVM Enterprise Edition. Note: This vulnerability applies to Java deployments, typically in clients running sandboxed Java Web Start applications or sandboxed Java applets, that load and run untrusted code (e.g., code that comes from the internet) and rely on the Java sandbox for security. This vulnerability can also be exploited by using APIs in the specified Component, e.g., through a web service which supplies data to the APIs. CVSS 3.1 Base Score 5.3 (Availability impacts). CVSS Vector: (CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:L).","","",""
"2022-07-26T15:29:54.384Z","62e00872a4be922d1fcd77b6","21.08.514","sc-public-4.cp-cts-twistlock.svc.cluster.local:8183","2022-07-25T16:00:52.609Z","registry.connect.redhat.com/ibm/couchdb3@sha256:6af02557f1f9e12ca4037be71804eb5dc4c53134b937278cb779e58b350afb53","registry.connect.redhat.com","ibm/couchdb3","","sha256:6af02557f1f9e12ca4037be71804eb5dc4c53134b937278cb779e58b350afb53","sha256:afebafc1cc743cfcb5fe1c355c75ec478c2772b232f03da50def49dc0962b6c5","redhat","RHEL8","8.5","amd64","566173895","91fafc2abe5d","vulnerability","moderate","M","5.3","Attack complexity: low,Attack vector: network,DoS,Has fix,Medium severity,Recent vulnerability","CVE-2022-21293","https://access.redhat.com/errata/RHSA-2022:0307","Y","fixed in 1.8.0.322.b06-2.el8_5","os","java-1.8.0-openjdk-headless","1.8.0.312.b07-2.el8_5","ASL 1.1 and ASL 2.0 and BSD and BSD with advertising and GPL+ and GPLv2 and GPLv2 with exceptions and IJG and LGPLv2+ and MIT and MPLv2.0 and Public Domain and W3C and zlib","","","Vulnerability in the Oracle Java SE, Oracle GraalVM Enterprise Edition product of Oracle Java SE (component: Libraries). Supported versions that are affected are Oracle Java SE: 7u321, 8u311, 11.0.13, 17.01; Oracle GraalVM Enterprise Edition: 20.3.4 and 21.3.0. Easily exploitable vulnerability allows unauthenticated attacker with network access via multiple protocols to compromise Oracle Java SE, Oracle GraalVM Enterprise Edition. Successful attacks of this vulnerability can result in unauthorized ability to cause a partial denial of service (partial DOS) of Oracle Java SE, Oracle GraalVM Enterprise Edition. Note: This vulnerability applies to Java deployments, typically in clients running sandboxed Java Web Start applications or sandboxed Java applets, that load and run untrusted code (e.g., code that comes from the internet) and rely on the Java sandbox for security. This vulnerability can also be exploited by using APIs in the specified Component, e.g., through a web service which supplies data to the APIs. CVSS 3.1 Base Score 5.3 (Availability impacts). CVSS Vector: (CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:L).","","",""
"2022-07-26T15:29:54.384Z","62e00872a4be922d1fcd77b6","21.08.514","sc-public-4.cp-cts-twistlock.svc.cluster.local:8183","2022-07-25T16:00:52.609Z","registry.connect.redhat.com/ibm/couchdb3@sha256:6af02557f1f9e12ca4037be71804eb5dc4c53134b937278cb779e58b350afb53","registry.connect.redhat.com","ibm/couchdb3","","sha256:6af02557f1f9e12ca4037be71804eb5dc4c53134b937278cb779e58b350afb53","sha256:afebafc1cc743cfcb5fe1c355c75ec478c2772b232f03da50def49dc0962b6c5","redhat","RHEL8","8.5","amd64","566173895","91fafc2abe5d","vulnerability","moderate","M","5.3","Attack complexity: low,Attack vector: network,DoS,Has fix,Medium severity,Recent vulnerability","CVE-2022-21283","https://access.redhat.com/errata/RHSA-2022:0307","Y","fixed in 1.8.0.322.b06-2.el8_5","os","java-1.8.0-openjdk-headless","1.8.0.312.b07-2.el8_5","ASL 1.1 and ASL 2.0 and BSD and BSD with advertising and GPL+ and GPLv2 and GPLv2 with exceptions and IJG and LGPLv2+ and MIT and MPLv2.0 and Public Domain and W3C and zlib","","","Vulnerability in the Oracle Java SE, Oracle GraalVM Enterprise Edition product of Oracle Java SE (component: Libraries). Supported versions that are affected are Oracle Java SE: 11.0.13, 17.01; Oracle GraalVM Enterprise Edition: 20.3.4 and 21.3.0. Easily exploitable vulnerability allows unauthenticated attacker with network access via multiple protocols to compromise Oracle Java SE, Oracle GraalVM Enterprise Edition. Successful attacks of this vulnerability can result in unauthorized ability to cause a partial denial of service (partial DOS) of Oracle Java SE, Oracle GraalVM Enterprise Edition. Note: This vulnerability applies to Java deployments, typically in clients running sandboxed Java Web Start applications or sandboxed Java applets, that load and run untrusted code (e.g., code that comes from the internet) and rely on the Java sandbox for security. This vulnerability can also be exploited by using APIs in the specified Component, e.g., through a web service which supplies data to the APIs. CVSS 3.1 Base Score 5.3 (Availability impacts). CVSS Vector: (CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:L).","","",""
"2022-07-26T15:29:54.384Z","62e00872a4be922d1fcd77b6","21.08.514","sc-public-4.cp-cts-twistlock.svc.cluster.local:8183","2022-07-25T16:00:52.609Z","registry.connect.redhat.com/ibm/couchdb3@sha256:6af02557f1f9e12ca4037be71804eb5dc4c53134b937278cb779e58b350afb53","registry.connect.redhat.com","ibm/couchdb3","","sha256:6af02557f1f9e12ca4037be71804eb5dc4c53134b937278cb779e58b350afb53","sha256:afebafc1cc743cfcb5fe1c355c75ec478c2772b232f03da50def49dc0962b6c5","redhat","RHEL8","8.5","amd64","566173895","91fafc2abe5d","vulnerability","moderate","M","5.3","Attack complexity: low,Attack vector: network,Has fix,Medium severity,Recent vulnerability","CVE-2022-21282","https://access.redhat.com/errata/RHSA-2022:0307","Y","fixed in 1.8.0.322.b06-2.el8_5","os","java-1.8.0-openjdk-headless","1.8.0.312.b07-2.el8_5","ASL 1.1 and ASL 2.0 and BSD and BSD with advertising and GPL+ and GPLv2 and GPLv2 with exceptions and IJG and LGPLv2+ and MIT and MPLv2.0 and Public Domain and W3C and zlib","","","Vulnerability in the Oracle Java SE, Oracle GraalVM Enterprise Edition product of Oracle Java SE (component: JAXP). Supported versions that are affected are Oracle Java SE: 7u321, 8u311, 11.0.13, 17.01; Oracle GraalVM Enterprise Edition: 20.3.4 and 21.3.0. Easily exploitable vulnerability allows unauthenticated attacker with network access via multiple protocols to compromise Oracle Java SE, Oracle GraalVM Enterprise Edition. Successful attacks of this vulnerability can result in unauthorized read access to a subset of Oracle Java SE, Oracle GraalVM Enterprise Edition accessible data. Note: This vulnerability applies to Java deployments, typically in clients running sandboxed Java Web Start applications or sandboxed Java applets, that load and run untrusted code (e.g., code that comes from the internet) and rely on the Java sandbox for security. This vulnerability can also be exploited by using APIs in the specified Component, e.g., through a web service which supplies data to the APIs. CVSS 3.1 Base Score 5.3 (Confidentiality impacts). CVSS Vector: (CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N).","","",""
"2022-07-26T15:29:54.384Z","62e00872a4be922d1fcd77b6","21.08.514","sc-public-4.cp-cts-twistlock.svc.cluster.local:8183","2022-07-25T16:00:52.609Z","registry.connect.redhat.com/ibm/couchdb3@sha256:6af02557f1f9e12ca4037be71804eb5dc4c53134b937278cb779e58b350afb53","registry.connect.redhat.com","ibm/couchdb3","","sha256:6af02557f1f9e12ca4037be71804eb5dc4c53134b937278cb779e58b350afb53","sha256:afebafc1cc743cfcb5fe1c355c75ec478c2772b232f03da50def49dc0962b6c5","redhat","RHEL8","8.5","amd64","566173895","91fafc2abe5d","vulnerability","moderate","M","3.7","Attack vector: network,Has fix,Medium severity,Recent vulnerability","CVE-2022-21248","https://access.redhat.com/errata/RHSA-2022:0307","Y","fixed in 1.8.0.322.b06-2.el8_5","os","java-1.8.0-openjdk-headless","1.8.0.312.b07-2.el8_5","ASL 1.1 and ASL 2.0 and BSD and BSD with advertising and GPL+ and GPLv2 and GPLv2 with exceptions and IJG and LGPLv2+ and MIT and MPLv2.0 and Public Domain and W3C and zlib","","","Vulnerability in the Oracle Java SE, Oracle GraalVM Enterprise Edition product of Oracle Java SE (component: Serialization). Supported versions that are affected are Oracle Java SE: 7u321, 8u311, 11.0.13, 17.01; Oracle GraalVM Enterprise Edition: 20.3.4 and 21.3.0. Difficult to exploit vulnerability allows unauthenticated attacker with network access via multiple protocols to compromise Oracle Java SE, Oracle GraalVM Enterprise Edition. Successful attacks of this vulnerability can result in unauthorized update, insert or delete access to some of Oracle Java SE, Oracle GraalVM Enterprise Edition accessible data. Note: This vulnerability applies to Java deployments, typically in clients running sandboxed Java Web Start applications or sandboxed Java applets, that load and run untrusted code (e.g., code that comes from the internet) and rely on the Java sandbox for security. This vulnerability can also be exploited by using APIs in the specified Component, e.g., through a web service which supplies data to the APIs. CVSS 3.1 Base Score 3.7 (Integrity impacts). CVSS Vector: (CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:N/I:L/A:N).","","",""
